"","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8"
"ENSMUSG00000028530",6339.09611546459,7250.05105818773,6529.62049301913,7245.79432155279,7721.44664073887,7088.52659177573,8591.46493556426,6963.74221941579
"ENSMUSG00000028532",1143.33989041516,801.61426626618,755.720450816969,1084.51287108707,1599.31214794104,1375.73180646266,1552.33122302937,1466.10285620328
"ENSMUSG00000028538",1899.33884030866,1786.66932405399,1765.74909989661,1666.36134707421,2002.96073649362,1844.68925457238,1720.4738207634,1714.41834494188
"ENSMUSG00000028540",384.259731614481,357.362181084506,409.430528987025,450.338318679954,309.326589552101,337.107866628646,309.95111967734,314.392115431009
"ENSMUSG00000028541",1048.30840003162,1000.48441241135,1045.89137999021,979.8808230488,968.708243042543,1161.16229219603,955.049849865903,1003.62287022943
"ENSMUSG00000028542",2726.35553683902,3712.07658204352,3697.399070558,3227.20214578866,10481.365671148,11100.3380898691,9378.0970053174,11012.5282239762
"ENSMUSG00000028545",96.7270816990594,75.5592693937761,51.834424131845,78.7718349668203,152.690898096474,125.381097582309,137.381771755721,146.224800570323
"ENSMUSG00000028546",4954.47625920749,6793.37312252129,6409.3696836309,6494.67126797262,3966.34051321981,3183.90426519723,4339.03929141683,3065.23384548804
"ENSMUSG00000028549",118.944455255604,170.460238660215,193.747624221287,238.273097676279,236.706603454981,317.697965440192,268.277621202527,342.717770815356
"ENSMUSG00000028550",1419.45152346655,1419.10940749658,1291.38716590671,1136.54236323365,1917.76345965772,2046.44733172857,2036.04592047193,2074.77986519892
"ENSMUSG00000028551",126.674040153519,128.292251798003,115.858268257405,116.161802524028,86.3936136256077,69.0598491282297,50.7397591803544,88.4460227846623
"ENSMUSG00000028552",11095.8856528194,15644.3266993142,16117.0081819477,15623.5966040298,15663.9297117897,15515.7205973407,16423.8051762725,15427.4592744251
"ENSMUSG00000028553",13.9286653148966,15.6125790317307,11.157951929262,19.1430735584602,13.0513130043092,12.9616037188184,6.02243636120212,8.70650737515891
"ENSMUSG00000028555",247.999981221407,164.476097650805,146.719467333247,267.559045901628,484.869109064557,367.895869659107,569.27761253886,376.252722722033
"ENSMUSG00000028556",2382.19743326342,2298.46797417599,2354.57590892432,2335.83336424507,1858.21214981259,2330.69123507655,2070.07903859142,2242.87824814669
"ENSMUSG00000028557",9506.43844312876,9827.98846875676,9543.98354063563,9821.9906465818,8648.40217572888,8217.79658772874,8613.25857109942,7898.84022186649
"ENSMUSG00000028558",60.3819888634515,72.3521812180619,54.5377651718207,72.6538736098086,122.935580821971,148.274100221918,160.9143135632,154.652299475234
"ENSMUSG00000028559",4187.39320843575,3919.71725455381,3821.51399901067,4239.25753463784,3946.10268953736,3430.37683222029,4043.453394671,3412.96077277391
"ENSMUSG00000028560",2136.62432753455,2166.83171603863,1919.80755494759,1878.57679471117,1061.74245452818,1114.61835805222,1000.24256514519,1150.4572416858
"ENSMUSG00000028563",1119.01178549399,1073.86606422371,1117.22247305932,1202.68212614208,919.717310147666,981.266900102172,885.690244941487,901.789280428484
"ENSMUSG00000028565",4362.96158689866,4385.16381792563,4535.61986496127,3559.07303599473,3105.63121841823,3052.82740313912,2960.62573807059,2883.6342339996
"ENSMUSG00000028567",1362.0180570716,1497.76502753615,1462.21886656466,1447.35536732028,1473.07857837484,1452.89776983096,1220.76946379229,1426.97608637942
"ENSMUSG00000028568",4045.38851417156,3347.2532498104,3636.6992298287,3780.93994501982,2858.77548538025,2646.93427311338,2820.79419428632,2681.41608597344
"ENSMUSG00000028572",4276.02004742304,5123.95335647819,5105.21195024094,5271.26344106235,1383.4679881159,1292.03372076299,1679.47559177875,1492.08778965532
"ENSMUSG00000028573",194.951742086545,281.960031172487,238.014977950635,294.348335301662,547.906221888636,635.441590698701,620.647782872507,667.257689414544
"ENSMUSG00000028575",45.3332547715526,25.3058527933995,29.8531445060993,31.9602501016868,24.4163650696037,21.5648136539975,35.0284123872252,17.9353882372727
"ENSMUSG00000028576",949.352252262546,803.775672883327,870.132845232298,900.315697362504,956.099077747119,900.256768814969,893.449976041944,1002.61309773102
"ENSMUSG00000028577",2112.18390942107,2176.38564934613,2231.40021932703,2144.85775775667,2108.57737179739,2073.38103312535,2327.62778362053,1995.06176543221
"ENSMUSG00000028578",337.770061477891,411.014402530576,374.749135548724,343.127075188424,420.254813347481,420.574368400997,403.296018797272,421.965708445425
"ENSMUSG00000028580",3435.34688456282,3579.98238814263,3506.99936208547,3191.09984809402,3103.50053336805,3017.54596728178,2789.49423025156,3186.12921566306
"ENSMUSG00000028581",560.25718850979,468.131802555423,532.631338533137,494.302117885181,2004.00867875404,2068.10126787719,1433.62588324097,2130.3937144459
"ENSMUSG00000028582",1400.58438365709,1047.03627655412,957.088920745083,1221.60229087042,1439.55297217328,1643.34309129928,1919.27619639687,1792.96841358302
"ENSMUSG00000028583",415.209130347554,390.503327459785,436.792359155313,379.61766435725,318.031453570965,425.217247380362,380.27949161666,399.566048329452
"ENSMUSG00000028584",329.174477915188,243.100321006536,251.712481157041,206.407291486748,35.7420402066685,41.6755494476759,36.8346396354431,55.8799576225122
"ENSMUSG00000028597",72.6961174070697,108.695450247959,91.2987917129062,57.6493027789609,75.5519194152812,86.7363565164663,64.2991121486853,83.9246657519564
"ENSMUSG00000028599",88.2529282780014,84.341754675356,64.5827871100906,81.3044203430826,233.293669004304,304.544900772952,215.897205844369,288.896344788853
"ENSMUSG00000028600",99.5257688219222,64.1465018871294,68.7079945663805,33.6322513586115,97.3980314289586,103.760493662674,134.752682480139,124.656651830897
"ENSMUSG00000028601",680.927673850873,648.405421604205,679.834669838348,907.551631643148,205.169000939642,261.696208698829,163.490219646041,285.505459956871
"ENSMUSG00000028602",18.8295135013688,7.73886351711424,5.85344363550111,15.7173156087517,17.4560454605903,16.2977018080346,12.3674434419536,30.7156537557221
"ENSMUSG00000028603",5401.82152975888,5144.7303261257,5428.86086183884,6147.66991353978,6023.65638188068,6738.5970046889,4984.31689777702,6673.36474320344
"ENSMUSG00000028607",453.255325262464,419.899375610117,337.711961484226,294.678241936514,754.886362761325,696.849166184191,596.822645842641,700.378991362187
"ENSMUSG00000028608",1089.42783929737,1355.66613618223,1639.43315089862,1613.02717393849,1486.35756284937,1687.26972734782,1554.20650327929,1620.7393732905
"ENSMUSG00000028609",682.248329677124,663.832409166161,753.266302314596,759.687769751172,568.919599618897,581.959457011562,530.644541072043,618.502670438919
"ENSMUSG00000028610",21.1153454670197,13.9135957980337,11.6411787537404,19.0673524446444,10.182376499055,19.0319094836306,14.1389041242826,24.3059400820478
"ENSMUSG00000028613",3566.21722153914,4715.51553489444,4449.0871733463,3426.02940730544,2451.3139123564,2022.75412475543,3449.66863105463,2425.04331430098
"ENSMUSG00000028614",1016.07605523495,1111.54767810711,1115.83661059483,1049.34880884039,1608.84983368675,1479.34340965959,1420.96754272365,1510.54989958104
"ENSMUSG00000028617",646.47875627981,704.809645134802,739.984675388421,739.45888859995,717.950077656824,821.888043787124,639.529864884097,814.98710629612
"ENSMUSG00000028618",6883.39370172243,6291.94258292208,6077.85244268141,6248.95796557179,7055.12693234317,7480.34019448479,6168.95386688712,6779.84115753829
"ENSMUSG00000028619",704.526458001776,601.112359502695,589.17538981256,645.401487101019,874.69974283055,894.261706204758,1177.09459974155,753.620607760125
"ENSMUSG00000028621",155.660616317875,73.5736667257183,113.94861472225,135.126168686916,165.552041981085,171.001718143248,265.217208004533,234.327149685046
"ENSMUSG00000028622",1435.77863535478,1500.99382813465,1549.74392242575,1541.0027572589,1325.13224135505,1314.9588227533,1311.12510285339,1366.89262930246
"ENSMUSG00000028626",411.109134038939,418.555618795295,423.02625037462,416.58109640957,393.864839553783,429.049459781628,379.411372097564,354.544878358303
"ENSMUSG00000028629",249.836466372732,230.704691470812,215.886998416263,205.860356805085,189.107889349761,168.200217280613,179.599558126454,189.105015639907
"ENSMUSG00000028630",564.359737667577,712.740826281065,687.137660672625,705.972416662345,734.873953967595,768.017657464776,771.672358348767,859.587675573023
"ENSMUSG00000028631",301.44064520368,353.049300353537,276.352188000604,351.526785904797,417.394767222668,508.557998827427,504.195434947937,484.440166839339
"ENSMUSG00000028633",1422.30796060693,1254.92947960146,1320.42731279231,1294.71532314572,1785.25393720745,1617.98466759235,1816.11422116741,1615.70118394614
"ENSMUSG00000028634",1512.18290124693,2070.41023183991,1871.95054904327,1759.83627773639,1423.47532802362,1447.67483676713,1421.24083202583,1432.45711515295
"ENSMUSG00000028636",264.324391612045,178.74767440892,184.21660789603,239.048067106911,178.406109562168,203.492755511135,253.620251406784,245.189156445461
"ENSMUSG00000028637",387.805224231566,467.589082198014,406.776777919882,400.424535036446,482.703279758003,554.635897512333,535.535991854213,503.11061830531
"ENSMUSG00000028639",4999.2835448461,5249.15105497127,5115.7996144742,4719.12446110998,4158.9418361523,4899.61681164248,3956.66850560613,5018.62461225666
"ENSMUSG00000028641",327.937117021877,327.323658109378,350.545143691209,391.2257400487,297.948521609364,292.489307969465,369.434897185175,330.202385696487
"ENSMUSG00000028642",33.9205157887535,13.9238501728698,20.3945402514397,22.4899267994331,16.2297438079585,25.7966962418401,18.73837360856,12.2799398808792
"ENSMUSG00000028643",227.723949904939,166.372326975949,198.803749667873,202.05430922847,258.42736417186,248.645765475239,207.703312594461,262.297235314201
"ENSMUSG00000028644",22.5246888984124,21.5254779170597,34.8076437903667,20.3138379815467,29.4555600972451,36.7098825791914,34.2737326282936,46.1822594303988
"ENSMUSG00000028645",6527.98948739243,4593.52842431221,5431.28486391109,4512.47711876601,8307.43084254939,8194.72883451855,7101.89933708551,7125.38751110978
"ENSMUSG00000028646",3454.84784567161,2846.99149929051,2882.98935763298,2701.3228733719,3066.33779442036,2915.94578568188,2811.8617556379,2927.18225125436
"ENSMUSG00000028647",409.933174214159,464.728758173822,322.488162456054,541.396839135698,436.993639727352,388.093202135036,393.838609749699,355.538484674609
"ENSMUSG00000028648",2632.32654782112,2719.77097757297,2640.84121002301,3147.34508518542,2867.98623647255,2685.22006054065,2619.99087737521,2538.93425963224
"ENSMUSG00000028649",18533.7527952525,21213.8060185332,21035.3199241158,21922.6216957978,19637.2398897698,20464.6767705938,20802.926145939,21494.976474953
"ENSMUSG00000028651",373.361243384004,424.333315470068,427.937985417509,405.508944136572,340.091041626006,358.983682507875,346.849565474528,370.820398343854
"ENSMUSG00000028653",468.144063471812,506.188534912214,440.037824449392,442.736929126837,382.695763747783,445.416310553608,401.197436386317,445.156186824276
"ENSMUSG00000028654",330.841606969928,267.862193975829,231.9576402955,214.392487239456,678.340001971171,954.797314360011,680.561227867419,748.98936980838
"ENSMUSG00000028655",1107.83655503585,751.236364587915,837.255088862207,863.41875941469,2808.39246331022,2546.98237684687,2008.3502840564,1816.9464356374
"ENSMUSG00000028656",4069.5958427329,4624.39918730742,4434.20038845546,4130.91278291704,6005.31581864735,5817.92509439685,5559.28400969498,6153.50367372937
"ENSMUSG00000028657",4880.77020354994,5066.32515183955,4901.95430101051,4859.59688602839,5542.87792550848,5406.31231309611,5408.28283470717,5463.12435607189
"ENSMUSG00000028661",1855.85124353647,1616.15787406494,1729.20670412399,1205.43500793501,230.08643345718,358.838549618311,393.099728087232,320.325311909336
"ENSMUSG00000028664",1718.31117448502,2138.58567720624,1697.5762520875,1556.08560674116,706.519252457814,736.523804538215,784.681909944692,710.75733958077
"ENSMUSG00000028668",1591.37297915124,1590.72230197195,1574.70090695527,1583.79508533601,1486.64427668976,1445.62663749294,1466.67730981211,1366.73878729058
"ENSMUSG00000028669",2953.43808528825,1940.77517041088,1986.16385134503,2201.85455741718,2791.31601095113,3065.5876237779,2488.19123368673,2821.42025752754
"ENSMUSG00000028670",1758.8617765924,1571.42886135229,1662.36414839293,1802.83400183051,1825.89198805678,1704.87543648654,1644.97061124631,1698.55392377256
"ENSMUSG00000028671",340.431008826884,296.685611467189,278.091389257174,405.399637334969,252.49108643086,272.54887042786,300.471625564592,210.95846763431
"ENSMUSG00000028672",1381.98560002624,1113.63582069644,1259.47864096329,1355.67812821067,766.436444380492,738.772852339068,635.464490818524,859.815821519317
"ENSMUSG00000028673",1525.43004782434,1003.12204915314,1074.01418195033,942.79208761914,1414.04932772939,1360.0082546073,1202.99787490869,1373.67928509181
"ENSMUSG00000028675",2905.22950407032,3288.69456910928,3101.6346622667,3172.78168458534,2310.3238219585,2441.47368484529,2089.02348032341,2493.26599770459
"ENSMUSG00000028676",4854.42361931435,6111.00953489213,5841.61617144237,6270.14685047821,3030.51445063668,3328.74624656439,3117.16318362887,3274.75510127175
"ENSMUSG00000028677",5116.52702787944,3651.6057067483,3559.91412794872,3982.28477980311,4264.37228384106,4325.2154736772,3970.00720652155,4447.08767052409
"ENSMUSG00000028680",309.751057570913,344.150709938411,423.576267843988,400.773050185304,709.611416431702,795.619424038982,716.990981400929,815.962591582605
"ENSMUSG00000028681",58.9631853743515,92.0279114814819,134.355776288573,85.8972393475027,118.89449265476,77.8591701431017,138.622491176693,109.492718655101
"ENSMUSG00000028683",738.695630914123,540.797309621299,551.822857365317,544.938138058982,682.163945934265,695.12339250585,620.995540791689,601.689944359772
"ENSMUSG00000028684",1543.03750406918,1437.11346403108,1486.63695550535,1557.7550266548,1281.07245484085,1198.34619027639,1328.40313977495,1144.59588697123
"ENSMUSG00000028687",142.760951163881,118.638176693373,141.507448435194,130.753890825499,74.6106662635872,76.9570019639621,71.3221745254682,65.4343985935861
"ENSMUSG00000028688",674.538070867233,607.132512573584,707.262548121726,654.419081482125,370.196889162109,410.226467055233,383.728821729545,446.061690001123
"ENSMUSG00000028689",192.88462210725,222.485404638125,260.648292967767,250.15170262586,253.782005077441,248.707013769254,269.508443912523,356.606383173692
"ENSMUSG00000028690",704.310797200298,677.948855443663,594.270861976835,519.31796734919,603.635844760973,571.626444008099,502.980667752414,549.942173606579
"ENSMUSG00000028691",5095.58073063249,5661.34699578656,6050.72066308778,6209.04568375359,8962.87565644882,9732.89324012272,7625.09037013894,9363.5222692497
"ENSMUSG00000028692",9425.66322116803,7070.0075986516,7397.41440591175,8650.44799869543,9387.12703867157,9133.40299835152,8006.58432089157,8775.90524601763
"ENSMUSG00000028693",1139.02477445247,1670.63708054022,1615.68810939558,1486.93873896062,974.392779538963,923.597560823423,1025.38878362182,946.464160766992
"ENSMUSG00000028696",414.266887099238,428.484473123337,360.938863951181,315.922614507454,525.148087276116,481.750371490284,516.45297894615,521.667193489181
"ENSMUSG00000028698",8213.6062614579,11890.2174559015,11940.1898681188,10029.8615440276,4467.0854455509,3999.70929640573,3904.37706960959,3609.85964522925
"ENSMUSG00000028699",14.6156267871535,26.5627015216424,25.2815672747131,12.1691963490549,3.39595429312309,6.58631621065398,1.93290435945779,0.844434430099477
"ENSMUSG00000028700",2166.72036831563,1968.56895125183,2022.98339993821,2085.29291751303,2172.93047870962,2359.08990790239,2087.93805856239,2299.96145997143
"ENSMUSG00000028701",3762.51195722483,5522.21460823033,5519.44041886509,4745.68772159038,1099.05616541265,960.520460000381,1003.9520414526,1107.88955878764
"ENSMUSG00000028702",86.2638851657462,158.003000252305,129.384193911431,126.028965295224,57.7092207298002,73.3456667177787,70.2885355342354,89.5792399274104
"ENSMUSG00000028703",1246.74598372987,801.110762784414,985.663261838684,1193.72003204883,930.355036066467,941.666326628007,1162.55317209618,973.288451270356
"ENSMUSG00000028706",437.003671141849,380.924323622075,382.962939763471,403.320084574569,556.951325353826,592.760374183631,582.482775263616,575.450776168483
"ENSMUSG00000028707",44.9437792885665,35.8984610211662,23.9447874382105,25.860672774022,32.3225291976624,17.7979831600743,35.9526914224321,26.8155708755807
"ENSMUSG00000028708",813.633276943716,787.067084079981,847.27628009568,867.043000081858,1089.38508833214,1046.66199043577,1468.35644754815,1271.12650154477
"ENSMUSG00000028709",217.257921879502,218.426142571215,211.954805387421,181.645631144222,261.678044568394,283.218507207621,306.196905211639,351.166590110662
"ENSMUSG00000028710",1985.5466364606,1971.75112708291,1762.07268388511,1925.80992768212,3366.51438858025,2685.17903727193,3709.17799689101,2824.58518084022
"ENSMUSG00000028716",15.7837390991423,8.39489280990768,13.7390103023335,13.4522543805602,5.29622505448234,7.84644770800522,9.11816356902424,16.059426125597
"ENSMUSG00000028717",152.009171645514,99.5313435201719,76.3901540953318,137.293218660065,181.893660509794,83.6415638220631,166.075808397508,92.8038268868732
"ENSMUSG00000028718",210.972937257662,177.545022484072,204.820838915374,196.473681740284,32.020885109629,26.9305738202429,41.8659794107068,34.3639088028649
"ENSMUSG00000028719",2922.24096194964,3487.28886538129,3739.06009504388,3398.18629300596,3262.87474273194,3192.65391043104,3573.0558801056,3088.05557508095
"ENSMUSG00000028729",2093.62157013939,2280.69943181855,2088.9632315062,2424.1283180033,1826.5406281356,1806.24608035043,1800.06268572253,1585.145426605
"ENSMUSG00000028730",25.8162248793428,41.1186324446384,35.0510663472338,31.7946869261148,58.0468163557791,74.5693820730925,57.1267791625166,78.1507824980774
"ENSMUSG00000028737",1105.00724550179,1108.43854841907,1095.3873559355,1092.41696889305,1324.19954466075,1409.96001380888,1251.96618163789,1439.33801148526
"ENSMUSG00000028741",870.812479432375,791.032395235262,763.036714601079,792.535022136942,904.311228710266,906.618902449617,905.384353349907,969.398906845448
"ENSMUSG00000028743",591.861350023061,522.061439340858,548.337180406589,573.263549551617,714.939856668115,767.776411022154,590.753540860602,796.37827933563
"ENSMUSG00000028744",630.215223677877,717.971934025678,725.788421006055,748.482351458559,439.458174205204,469.538805189083,467.46199792214,499.248120879563
"ENSMUSG00000028745",6295.39069256681,5669.58947855692,5368.59995353464,4974.11866521216,6515.11542306672,6104.59906943812,5666.67593433772,6071.07555723667
"ENSMUSG00000028747",19.0002260958519,7.39040120996304,6.81235003148693,13.5400354948783,50.3927997956415,43.7610788217743,38.4146201909164,40.8177010008083
"ENSMUSG00000028749",6.9772387373804,6.39301680098408,10.1850442304033,6.41065650049109,33.9368635134567,55.0957637610335,28.1660058750044,42.6797600815995
"ENSMUSG00000028753",251.922443086589,328.061450191467,164.031080057722,249.753309617158,274.118857654801,336.809233492614,240.724780986016,365.531063378182
"ENSMUSG00000028755",88.7177204051733,36.2258169394859,38.7421331305715,71.6176003725917,214.638020032978,222.236669841016,198.621146542033,184.711182864281
"ENSMUSG00000028756",24979.6087043244,14617.8166421623,14461.264131442,16487.8595699048,22099.6199543129,22178.7919136942,17435.6105034411,21874.181030444
"ENSMUSG00000028757",2410.8112202615,2223.51873892376,2239.50482856543,2214.49878363703,2691.30510936623,2866.20143349846,2273.09670165702,2745.37077995954
"ENSMUSG00000028758",380.72162635985,279.472804103874,350.399180254186,344.179562209554,342.216424847661,365.12349494889,395.793412117525,373.081730462032
"ENSMUSG00000028759",11446.0037564529,11214.009720529,10713.7649387674,10680.4123869019,8708.90412938821,9060.04455914554,8655.76938016519,9348.14653955901
"ENSMUSG00000028760",11234.7729843558,11314.5910149549,11013.6173215809,10013.703899238,7680.32844286335,7285.64848934285,10069.4991405106,7885.9677660549
"ENSMUSG00000028763",413.45250594531,310.325173604678,606.029760963341,397.680776645604,694.553237268159,650.745597707904,741.770272773511,588.964978212875
"ENSMUSG00000028766",210.469624978204,231.477113241443,189.475592290852,179.165990781159,458.412532320705,470.948314857021,418.869201159379,375.383045032407
"ENSMUSG00000028771",1275.74885258173,1809.20271191755,1513.5516325394,1909.55839751674,1413.4843975878,1342.41026552707,1359.37291349393,1220.36197614874
"ENSMUSG00000028772",1663.51096080371,1876.86598351329,1823.9272206768,1896.65197780703,2131.765791529,1929.94880066319,2004.27937475301,1969.16821530621
"ENSMUSG00000028773",1425.58908907549,1368.69457246951,1484.24849747429,1380.20189281053,871.457955498004,880.883962495102,820.169660427975,766.382493484077
"ENSMUSG00000028776",328.950288470841,313.143254506474,307.05516218606,300.708778992741,270.849063885334,256.580136826776,278.463597250974,172.034409557391
"ENSMUSG00000028778",53.7081502105107,21.7820358846791,13.7353553695708,43.8967874004397,183.596498341763,170.202575127767,166.098623299067,182.791596956912
"ENSMUSG00000028779",1622.1304883799,1367.60734800014,1517.95283813987,1707.06914897207,1877.53556625091,1880.69396440007,1579.41111419827,1737.33554985357
"ENSMUSG00000028780",898.143885060326,822.89945807618,826.097381437647,1005.76654015971,1765.06861413634,1348.8452107041,1724.10062184819,1411.86978519435
"ENSMUSG00000028782",3517.7020221028,3389.50640985449,3753.10780894075,3078.95104730615,3920.9396957489,4181.62009909967,4480.43313536126,3997.93342287417
"ENSMUSG00000028784",9.2843291247686,7.20981694116869,3.28237373041197,4.13253431039919,22.3519505180142,22.1268885546238,35.4876055610191,27.0955718711803
"ENSMUSG00000028785",2827.49748157221,1748.41579389589,1874.74171112934,1645.87315591537,2782.55566542224,3530.84986603111,2315.70887698962,2954.22556726186
"ENSMUSG00000028788",4346.16157077364,5088.06626284713,5487.72495638955,5217.22654171471,7226.83761659851,7129.4694028842,7031.18947806001,7271.24668131085
"ENSMUSG00000028789",1219.1255793633,715.693874432562,755.434914055201,893.240056129684,745.265611218322,688.3858637938,683.109053501598,623.207429763158
"ENSMUSG00000028790",6345.05727705938,7431.0647753236,6772.10895648177,6274.60396467045,5285.82428255785,5719.43331165205,5699.02609550404,5665.97041177339
"ENSMUSG00000028792",767.668902703788,833.575025923555,954.587707801663,871.92584056609,839.488324536331,861.888332246605,781.383138282196,882.641227330437
"ENSMUSG00000028793",4335.80452418228,4080.78707582762,4227.37157409558,4264.29495670503,1141.17225615357,1045.74954962898,1011.1585681033,990.483513628373
"ENSMUSG00000028794",55.1751272297026,139.254060462603,164.918747323286,119.807115428475,23.8445705099594,14.5857658267533,15.1766818337054,15.6906159415878
"ENSMUSG00000028795",1744.73251533598,1435.55406202302,1530.8790562216,1363.46241773639,597.684441206635,574.009022038059,545.548533582384,503.209945811676
"ENSMUSG00000028796",4115.5513142399,3751.46148733146,3788.83727417722,3553.31837452417,3178.62026694887,3131.5770547564,2635.68940833869,3067.86137149926
"ENSMUSG00000028797",1998.9041215538,1963.60876369946,1961.88579516752,1539.74124613455,2067.93896115061,2143.80379881863,1987.55897984951,2067.6412132031
"ENSMUSG00000028798",2614.07072598529,2044.22756540932,2266.85253610451,2522.97173308103,2571.49524452396,2410.08635367462,2107.95153267218,2254.49096804299
"ENSMUSG00000028799",1159.14848021626,923.889179910159,933.950771120944,866.26535607838,719.546260959169,756.97661426041,768.305375310099,791.68907787524
"ENSMUSG00000028800",1479.65180156624,1248.4186096994,1310.40651374766,1211.33029533138,1285.40878368337,1274.38565591361,1248.20887720005,1308.28087493796
"ENSMUSG00000028801",20.4796445358121,22.3131827983579,9.3239164372953,29.7893795356024,44.3643710885717,66.7827057455996,38.2303269568623,81.1212898972571
"ENSMUSG00000028803",3958.64885561385,4475.85433144583,4003.37347683679,4204.38614804203,4661.61053302615,4574.71554752495,4347.11882081528,5018.21468369347
"ENSMUSG00000028804",877.081985734692,1114.22000196834,1154.84361121031,1145.97941383171,1224.68626873368,1409.64369952392,1616.40958259632,1457.4214204087
"ENSMUSG00000028807",302.51223620144,225.4440500793,260.731597062377,215.214311191769,78.5760319123015,87.1475558558344,81.0606417659123,90.6367923737149
"ENSMUSG00000028809",6630.80193483975,8000.71524218943,7771.6556149959,7164.02009690661,7054.94360289873,6990.90893323804,8837.31705414541,8067.80835888693
"ENSMUSG00000028811",3968.23572403498,4107.20169048899,4008.27723110198,3825.194209821,3922.06613458417,3660.22601335146,3917.65657525352,3952.91520791819
"ENSMUSG00000028813",10.4565120985917,4.25963785112166,7.93316809624834,4.28078604216714,37.5350226985368,33.2157804807768,48.5987969782344,37.0724227862343
"ENSMUSG00000028820",9133.59670914407,12383.1672094923,12403.7675799491,10942.4159796495,7258.06085327025,7537.34108519145,8022.3866113693,7361.45539676754
"ENSMUSG00000028821",2360.65849755298,2074.8147377386,1986.78754703481,2198.42523455549,2054.82775645027,1991.14684075879,1692.19104643666,2095.16854477393
"ENSMUSG00000028822",2012.75785798655,1680.88362642697,1518.68937919069,1322.98820723984,2713.66685806496,2572.64386725906,2190.9984470614,2447.29683024653
"ENSMUSG00000028826",3527.70236510609,3807.83604404597,3819.66577030058,3173.79627287734,2668.62352805749,2658.63437704892,2831.75757957667,2867.01341112296
"ENSMUSG00000028830",2002.85715497915,2085.70580546462,2074.40747742136,1809.87698411324,2910.38799475497,2764.78719465706,2600.79660798229,2965.33545754482
"ENSMUSG00000028832",8587.68657839498,8535.65938027124,8170.6420763622,10256.0957078453,17880.9311269721,18762.7512255685,14602.9434017166,20339.2992563779
"ENSMUSG00000028833",18393.0560630465,15824.5066141873,14857.947066578,16837.5531614907,27691.1105127066,26163.409994392,25738.0287318327,26411.4917881809
"ENSMUSG00000028836",12.9591329120708,4.28691383309131,4.55397292185846,5.37503487550909,17.9111756778487,35.3954007270848,3.42231421333386,19.9131249230205
"ENSMUSG00000028837",1855.41962383136,1579.65314010249,1689.82999150676,1719.35245896209,2101.75330277505,2185.24444594793,1773.27423490744,2104.90815007329
"ENSMUSG00000028838",740.276866990963,650.774184565263,651.108589253312,579.802781439009,1045.87168656137,1185.25077833931,1148.60262959712,1022.87892763298
"ENSMUSG00000028840",242.557398359427,255.030518733466,241.512597390853,254.958035003293,230.560998929256,257.391394461652,223.991147130304,271.254420984905
"ENSMUSG00000028841",11.9011998634987,12.6155917498318,11.8456839795434,20.9552211976533,2.61157275114757,4.98324878520696,7.35880266102558,12.0823230642964
"ENSMUSG00000028842",2844.62037775967,5542.74806923424,4711.83878259946,3999.03323002772,4366.56395281293,4186.07897595136,5019.2963899808,4973.29644666841
"ENSMUSG00000028843",794.71436352385,730.842890364099,728.229881894462,856.65504175508,1715.56340363739,1888.47502398247,1342.36583185166,1790.20438340952
"ENSMUSG00000028845",43.8271012295186,48.2566087406013,33.016600790929,43.7689863533017,55.461856876281,96.581030091522,108.2256007447,123.557979335099
"ENSMUSG00000028847",3693.27064315773,2850.45105408806,3066.16886521487,3173.69539696346,2235.07782209042,2189.8510110819,2016.3863791624,2123.43763142573
"ENSMUSG00000028848",224.668674936953,246.770221080624,232.209981795821,218.338286928303,253.16694799093,230.731103354992,227.050532231877,254.683238047241
"ENSMUSG00000028849",10091.2289846388,9390.71032407033,9219.3448656703,8877.14612619482,11248.0345209998,11945.7368393799,11011.4785497112,12768.3590844812
"ENSMUSG00000028850",291.836935849397,228.772940484764,187.717494148743,237.651173602292,118.485776760307,116.369954585149,113.091469381059,121.911396505698
"ENSMUSG00000028851",3806.48631749059,3153.46869491113,3325.47316498135,3283.84665281655,4942.62161277376,4871.58324651959,4088.60566891888,4775.04155281859
"ENSMUSG00000028854",2201.65462070731,1692.17862037976,1902.69614170858,2024.74224341684,2547.86929822096,2085.87157460209,2764.63191847157,2343.3527563444
"ENSMUSG00000028857",1780.81054590928,1548.84163096294,1524.27902578845,1661.25959985686,1413.85007214156,1482.44873101113,1240.40724865465,1443.60263275884
"ENSMUSG00000028859",78.9181623904596,67.0485650239494,69.3036935830469,91.2326274699818,338.169825506312,299.078346883702,246.561859727463,328.096842552277
"ENSMUSG00000028860",12.6449275625469,37.7519631883976,28.4091919599992,30.282414139206,6.59864835800613,7.26058187801718,9.44743670861861,4.83877572109101
"ENSMUSG00000028861",964.391742533693,892.180344623691,868.410811648621,921.732335253056,1039.08402691821,1037.47551588316,939.331867936114,1054.42098449681
"ENSMUSG00000028862",349.728918807034,164.342626491527,175.57980092458,138.045487329063,180.744178363334,160.871391186044,190.502790415629,173.346029496826
"ENSMUSG00000028863",2227.64053032231,2446.74341710886,2495.95245714297,2218.54272253843,2581.3443770264,2711.22271637643,2635.97291322832,2660.5013591453
"ENSMUSG00000028864",19.6366815693333,18.0563859789013,13.0353569107793,29.297289106426,44.1255284537077,50.1848865225066,49.3653346579019,41.2039942188524
